,time,solar_effect,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,occupancy_effect
0,2025-03-19 00:00:00+00:00,4.752839355427801,21.6875,2.9,18.0,22.0,0.0
1,2025-03-19 00:01:00+00:00,4.752839355427801,21.677777777777777,2.9,18.0,22.0,0.0
2,2025-03-19 00:02:00+00:00,4.752839355427801,21.69,2.9,18.0,22.0,0.0
3,2025-03-19 00:03:00+00:00,4.752839355427801,21.681818181818183,2.9,18.0,22.0,0.0
4,2025-03-19 00:04:00+00:00,4.752839355427801,21.675,2.9,18.0,22.0,0.0
5,2025-03-19 00:05:00+00:00,4.752839355427801,21.67692307692308,2.9,18.0,22.0,0.0
6,2025-03-19 00:06:00+00:00,4.752839355427801,21.678571428571427,2.9,18.0,22.0,0.0
7,2025-03-19 00:07:00+00:00,4.752839355427801,21.673333333333336,2.9,18.0,22.0,0.0
8,2025-03-19 00:08:00+00:00,4.752839355427801,21.666666666666668,2.9,18.0,22.0,0.0
9,2025-03-19 00:09:00+00:00,4.752839355427801,21.66,2.9,18.0,22.0,0.0
10,2025-03-19 00:10:00+00:00,4.752839355427801,21.66,2.9,18.0,22.0,0.0
11,2025-03-19 00:11:00+00:00,4.752839355427801,21.65333333333333,2.9,18.0,22.0,0.0
12,2025-03-19 00:12:00+00:00,4.752839355427801,21.666666666666668,2.9,18.0,22.0,0.0
13,2025-03-19 00:13:00+00:00,4.752839355427801,21.666666666666668,2.9,18.0,22.0,0.0
14,2025-03-19 00:14:00+00:00,4.752839355427801,21.62666666666667,2.9,18.0,22.0,0.0
15,2025-03-19 00:15:00+00:00,4.752839355427801,21.62666666666667,2.9,18.0,22.0,0.0
16,2025-03-19 00:16:00+00:00,4.752839355427801,21.633333333333333,2.9,18.0,22.0,0.0
17,2025-03-19 00:17:00+00:00,4.752839355427801,21.62666666666667,2.9,18.0,22.0,0.0
18,2025-03-19 00:18:00+00:00,4.752839355427801,21.62666666666667,2.9,18.0,22.0,0.0
19,2025-03-19 00:19:00+00:00,4.752839355427801,21.633333333333333,2.9,18.0,22.0,0.0
20,2025-03-19 00:20:00+00:00,4.752839355427801,21.626666666666665,2.9,18.0,22.0,0.0
21,2025-03-19 00:21:00+00:00,4.752839355427801,21.62,2.9,18.0,22.0,0.0
22,2025-03-19 00:22:00+00:00,4.752839355427801,21.626666666666665,2.9,18.0,22.0,0.0
23,2025-03-19 00:23:00+00:00,4.752839355427801,21.62666666666667,2.9,18.0,22.0,0.0
24,2025-03-19 00:24:00+00:00,4.752839355427801,21.62,2.9,18.0,22.0,0.0
25,2025-03-19 00:25:00+00:00,4.752839355427801,21.6,2.9,18.0,22.0,0.0
26,2025-03-19 00:26:00+00:00,4.752839355427801,21.6,2.9,18.0,22.0,0.0
27,2025-03-19 00:27:00+00:00,4.752839355427801,21.593333333333337,2.9,18.0,22.0,0.0
28,2025-03-19 00:28:00+00:00,4.752839355427801,21.593333333333337,2.9,18.0,22.0,0.0
29,2025-03-19 00:29:00+00:00,4.752839355427801,21.633333333333333,2.9,18.0,22.0,0.0
30,2025-03-19 00:30:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
31,2025-03-19 00:31:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
32,2025-03-19 00:32:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
33,2025-03-19 00:33:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
34,2025-03-19 00:34:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
35,2025-03-19 00:35:00+00:00,4.752839355427801,21.64666666666667,2.6,18.0,22.0,0.0
36,2025-03-19 00:36:00+00:00,4.752839355427801,21.65333333333333,2.6,18.0,22.0,0.0
37,2025-03-19 00:37:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
38,2025-03-19 00:38:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
39,2025-03-19 00:39:00+00:00,4.752839355427801,21.64666666666667,2.6,18.0,22.0,0.0
40,2025-03-19 00:40:00+00:00,4.752839355427801,21.65333333333333,2.6,18.0,22.0,0.0
41,2025-03-19 00:41:00+00:00,4.752839355427801,21.66,2.6,18.0,22.0,0.0
42,2025-03-19 00:42:00+00:00,4.752839355427801,21.666666666666668,2.6,18.0,22.0,0.0
43,2025-03-19 00:43:00+00:00,4.752839355427801,21.66,2.6,18.0,22.0,0.0
44,2025-03-19 00:44:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
45,2025-03-19 00:45:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
46,2025-03-19 00:46:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
47,2025-03-19 00:47:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
48,2025-03-19 00:48:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
49,2025-03-19 00:49:00+00:00,4.752839355427801,21.633333333333336,2.6,18.0,22.0,0.0
50,2025-03-19 00:50:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
51,2025-03-19 00:51:00+00:00,4.752839355427801,21.626666666666665,2.6,18.0,22.0,0.0
52,2025-03-19 00:52:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
53,2025-03-19 00:53:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
54,2025-03-19 00:54:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
55,2025-03-19 00:55:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
56,2025-03-19 00:56:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
57,2025-03-19 00:58:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
58,2025-03-19 00:59:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
59,2025-03-19 01:00:00+00:00,4.752839355427801,21.64666666666667,2.6,18.0,22.0,0.0
60,2025-03-19 01:01:00+00:00,4.752839355427801,21.65333333333333,2.6,18.0,22.0,0.0
61,2025-03-19 01:02:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
62,2025-03-19 01:04:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
63,2025-03-19 01:05:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
64,2025-03-19 01:06:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
65,2025-03-19 01:07:00+00:00,4.752839355427801,21.626666666666665,2.6,18.0,22.0,0.0
66,2025-03-19 01:08:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
67,2025-03-19 01:09:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
68,2025-03-19 01:10:00+00:00,4.752839355427801,21.613333333333333,2.6,18.0,22.0,0.0
69,2025-03-19 01:11:00+00:00,4.752839355427801,21.613333333333337,2.6,18.0,22.0,0.0
70,2025-03-19 01:12:00+00:00,4.752839355427801,21.62,2.6,18.0,22.0,0.0
71,2025-03-19 01:13:00+00:00,4.752839355427801,21.62,2.6,18.0,22.0,0.0
72,2025-03-19 01:14:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
73,2025-03-19 01:15:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
74,2025-03-19 01:16:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
75,2025-03-19 01:17:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
76,2025-03-19 01:18:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
77,2025-03-19 01:19:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
78,2025-03-19 01:20:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
79,2025-03-19 01:21:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
80,2025-03-19 01:22:00+00:00,4.752839355427801,21.633333333333336,2.6,18.0,22.0,0.0
81,2025-03-19 01:23:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
82,2025-03-19 01:24:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
83,2025-03-19 01:25:00+00:00,4.752839355427801,21.64666666666667,2.6,18.0,22.0,0.0
84,2025-03-19 01:26:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
85,2025-03-19 01:27:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
86,2025-03-19 01:28:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
87,2025-03-19 01:29:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
88,2025-03-19 01:30:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
89,2025-03-19 01:31:00+00:00,4.752839355427801,21.62666666666667,2.6,18.0,22.0,0.0
90,2025-03-19 01:32:00+00:00,4.752839355427801,21.633333333333333,2.6,18.0,22.0,0.0
91,2025-03-19 01:33:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
92,2025-03-19 01:34:00+00:00,4.752839355427801,21.64,2.6,18.0,22.0,0.0
93,2025-03-19 01:35:00+00:00,4.752839355427801,21.64666666666667,2.6,18.0,22.0,0.0
94,2025-03-19 01:36:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
95,2025-03-19 01:37:00+00:00,4.752839355427801,21.65333333333333,2.6,18.0,22.0,0.0
96,2025-03-19 01:38:00+00:00,4.752839355427801,21.660000000000004,2.6,18.0,22.0,0.0
97,2025-03-19 01:39:00+00:00,4.752839355427801,21.66,2.6,18.0,22.0,0.0
98,2025-03-19 01:40:00+00:00,4.752839355427801,21.646666666666665,2.6,18.0,22.0,0.0
